,STATENAME,ACTIVITYESTIMATE,WEEK,SEASON,POP,AREA,HealthCare_All,HealthCare_Under65,HealthCare_Under18,HealthCare_Over65,INCOME,TypeA_subH3,TypeA_subH1N1,TypeA,TypeA_subH3N2,TypeA_subU,TypeA_subH1,TypeB,PrevWeek,NSporadic,NLocalAct,NNoAct,NRegional,NWidespread
160,Alabama,Regional,5,2013-14,4830460,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,41381,79,1466,31,0,0,0,0,Regional,2,5,0,29,66
161,Alabama,Regional,5,2013-14,4830460,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,47320,79,1466,31,0,0,0,0,Regional,2,5,0,29,66
162,Alabama,Regional,6,2013-14,4830460,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,41381,109,1244,10,0,0,0,0,Regional,2,9,0,39,52
163,Alabama,Regional,6,2013-14,4830460,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,47320,109,1244,10,0,0,0,0,Regional,2,9,0,39,52
164,Alabama,Regional,7,2013-14,4830460,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,41381,76,852,14,0,0,0,0,Regional,3,16,0,42,41
165,Alabama,Regional,7,2013-14,4830460,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,47320,76,852,14,0,0,0,0,Regional,3,16,0,42,41
166,Alabama,Sporadic,8,2013-14,4830460,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,41381,68,655,13,0,0,0,0,Regional,6,26,0,43,27
167,Alabama,Sporadic,8,2013-14,4830460,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,47320,68,655,13,0,0,0,0,Sporadic,6,26,0,43,27
168,Alabama,Local Activity,9,2013-14,4830460,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,41381,75,465,15,0,0,0,0,Sporadic,8,43,0,33,18
169,Alabama,Local Activity,9,2013-14,4830460,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,47320,75,465,15,0,0,0,0,Local Activity,8,43,0,33,18
170,Alabama,Sporadic,10,2013-14,4830460,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,41381,85,318,7,0,0,0,0,Local Activity,17,47,0,24,12
171,Alabama,Sporadic,10,2013-14,4830460,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,47320,85,318,7,0,0,0,0,Sporadic,17,47,0,24,12
172,Alabama,Sporadic,11,2013-14,4830460,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,41381,111,277,4,0,0,0,0,Sporadic,31,42,0,21,8
173,Alabama,Sporadic,11,2013-14,4830460,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,47320,111,277,4,0,0,0,0,Sporadic,31,42,0,21,8
174,Alabama,Sporadic,12,2013-14,4830460,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,41381,131,158,10,0,0,0,0,Sporadic,40,38,0,16,8
175,Alabama,Sporadic,12,2013-14,4830460,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,47320,131,158,10,0,0,0,0,Sporadic,40,38,0,16,8
176,Alabama,Sporadic,13,2013-14,4830460,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,41381,146,112,6,0,0,0,0,Sporadic,45,36,1,11,9
177,Alabama,Sporadic,13,2013-14,4830460,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,47320,146,112,6,0,0,0,0,Sporadic,45,36,1,11,9
178,Alabama,Sporadic,14,2013-14,4830460,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,41381,170,90,4,0,0,0,0,Sporadic,48,34,2,8,10
179,Alabama,Sporadic,14,2013-14,4830460,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,47320,170,90,4,0,0,0,0,Sporadic,48,34,2,8,10
180,Alabama,Sporadic,15,2013-14,4830460,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,41381,140,40,3,0,0,0,0,Sporadic,49,31,3,7,12
181,Alabama,Sporadic,15,2013-14,4830460,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,47320,140,40,3,0,0,0,0,Sporadic,49,31,3,7,12
182,Alabama,Sporadic,16,2013-14,4830460,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,41381,150,18,4,0,0,0,0,Sporadic,50,28,6,6,12
183,Alabama,Sporadic,16,2013-14,4830460,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,47320,150,18,4,0,0,0,0,Sporadic,50,28,6,6,12
184,Alabama,Sporadic,17,2013-14,4830460,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,41381,137,24,5,0,0,0,0,Sporadic,54,26,8,5,9
185,Alabama,Sporadic,17,2013-14,4830460,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,47320,137,24,5,0,0,0,0,Sporadic,54,26,8,5,9
186,Alabama,Sporadic,18,2013-14,4830460,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,41381,111,9,5,0,0,0,0,Sporadic,61,21,8,4,8
187,Alabama,Sporadic,18,2013-14,4830460,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,47320,111,9,5,0,0,0,0,Sporadic,61,21,8,4,8
188,Alabama,Sporadic,19,2013-14,4830460,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,41381,84,7,4,0,0,0,0,Sporadic,73,10,8,4,7
189,Alabama,Sporadic,19,2013-14,4830460,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,47320,84,7,4,0,0,0,0,Sporadic,73,10,8,4,7
190,Alabama,Sporadic,20,2013-14,4830460,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,41381,92,6,7,0,0,0,0,Sporadic,77,10,9,7,5
191,Alabama,Sporadic,20,2013-14,4830460,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,47320,92,6,7,0,0,0,0,Sporadic,77,10,9,7,5
192,Alabama,Sporadic,20,2013-14,4830460,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,41381,92,6,7,0,0,0,0,Sporadic,77,10,9,7,5
193,Alabama,Sporadic,20,2013-14,4830460,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,47320,92,6,7,0,0,0,0,Sporadic,77,10,9,7,5
194,Alabama,Sporadic,41,2014-15,4842481,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,42278,107,5,0,0,0,0,0,Local Activity,29,3,19,0,0
195,Alabama,Sporadic,42,2014-15,4842481,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,42278,189,5,2,1,0,0,0,Sporadic,37,4,10,0,0
196,Alabama,Sporadic,43,2014-15,4842481,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,42278,186,5,0,0,0,0,0,Sporadic,36,5,10,0,0
197,Alabama,Sporadic,44,2014-15,4842481,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,42278,250,3,3,0,0,0,0,Sporadic,32,8,10,1,0
198,Alabama,Sporadic,45,2014-15,4842481,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,42278,420,6,5,0,0,0,0,Sporadic,41,3,5,2,0
199,Alabama,Local Activity,46,2014-15,4842481,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,42278,498,8,9,0,0,0,0,Sporadic,32,13,3,3,0
200,Alabama,Regional,47,2014-15,4842481,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,42278,781,5,12,0,0,0,0,Local Activity,24,21,1,5,0
201,Alabama,Regional,48,2014-15,4842481,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,42278,1102,4,10,0,0,0,0,Regional,18,20,2,9,2
202,Alabama,Regional,49,2014-15,4842481,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,42278,1934,7,6,0,0,0,0,Regional,12,19,0,14,6
203,Alabama,Regional,50,2014-15,4842481,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,42278,2840,4,22,0,0,0,0,Regional,5,7,0,25,14
204,Alabama,Regional,51,2014-15,4842481,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,42278,3347,2,36,0,0,0,0,Regional,2,6,0,14,29
205,Alabama,Widespread,52,2014-15,4842481,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,42278,3637,3,25,0,0,0,0,Regional,2,2,0,11,36
206,Alabama,Widespread,53,2014-15,4842481,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,42278,3282,0,34,0,0,0,0,Widespread,1,1,0,6,43
207,Alabama,Regional,1,2014-15,4842481,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,42278,2952,7,22,0,0,0,0,Widespread,0,2,0,3,46
208,Alabama,Regional,2,2014-15,4842481,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,42278,2566,4,20,0,0,0,0,Regional,0,2,0,3,46
209,Alabama,Regional,3,2014-15,4842481,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,42278,2240,1,31,0,0,0,0,Regional,0,2,0,5,44
210,Alabama,Regional,4,2014-15,4842481,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,42278,2013,5,10,0,0,0,0,Regional,0,2,0,5,44
211,Alabama,Regional,5,2014-15,4842481,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,42278,1596,5,9,0,0,0,0,Regional,0,2,0,9,40
212,Alabama,Local Activity,6,2014-15,4842481,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,42278,942,2,12,0,0,0,0,Regional,0,3,0,16,32
213,Alabama,Widespread,7,2014-15,4842481,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,42278,662,3,5,0,0,0,0,Local Activity,0,6,0,15,30
214,Alabama,Regional,8,2014-15,4842481,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,42278,541,10,7,0,0,0,0,Widespread,0,6,0,25,20
215,Alabama,Regional,9,2014-15,4842481,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,42278,409,1,5,0,0,0,0,Regional,2,7,0,30,12
216,Alabama,Regional,10,2014-15,4842481,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,42278,260,6,5,0,0,0,0,Regional,2,10,0,30,9
217,Alabama,Local Activity,11,2014-15,4842481,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,42278,228,1,8,0,0,0,0,Regional,2,13,0,29,7
218,Alabama,Local Activity,12,2014-15,4842481,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,42278,142,3,0,0,0,0,0,Local Activity,1,16,0,27,7
219,Alabama,Sporadic,13,2014-15,4842481,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,42278,99,3,4,0,0,0,0,Local Activity,5,22,0,20,4
220,Alabama,Sporadic,14,2014-15,4842481,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,42278,53,6,0,0,0,0,0,Sporadic,7,23,0,17,4
221,Alabama,No Activity,15,2014-15,4842481,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,42278,44,8,2,0,0,0,0,Sporadic,14,20,0,14,3
222,Alabama,Sporadic,16,2014-15,4842481,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,42278,29,2,1,0,0,0,0,No Activity,18,18,2,10,3
223,Alabama,Sporadic,17,2014-15,4842481,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,42278,13,1,2,0,0,0,0,Sporadic,22,14,3,9,3
224,Alabama,Sporadic,18,2014-15,4842481,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,42278,6,1,0,0,0,0,0,Sporadic,27,12,3,7,2
225,Alabama,Sporadic,19,2014-15,4842481,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,42278,9,2,1,0,0,0,0,Sporadic,28,12,6,2,3
226,Alabama,Sporadic,20,2014-15,4842481,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,42278,14,1,0,0,0,0,0,Sporadic,32,9,8,1,1
227,Alabama,No Activity,41,2015-16,4853160,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,44509,41,5,2,0,0,0,10,No Activity,27,1,22,1,0
228,Alabama,Local Activity,42,2015-16,4853160,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,44509,43,10,1,0,0,0,12,No Activity,29,4,18,0,0
229,Alabama,Sporadic,43,2015-16,4853160,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,44509,30,9,4,0,0,0,13,Local Activity,34,6,10,1,0
230,Alabama,Sporadic,44,2015-16,4853160,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,44509,23,4,4,0,0,0,13,Sporadic,40,2,9,0,0
231,Alabama,No Activity,45,2015-16,4853160,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,44509,26,9,1,0,0,0,15,Sporadic,41,4,6,0,0
232,Alabama,No Activity,46,2015-16,4853160,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,44509,38,17,1,0,0,0,8,No Activity,40,4,7,0,0
233,Alabama,No Activity,47,2015-16,4853160,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,44509,20,15,0,0,0,0,15,No Activity,39,5,7,0,0
234,Alabama,No Activity,48,2015-16,4853160,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,44509,33,26,2,0,0,0,19,No Activity,39,7,5,0,0
235,Alabama,Local Activity,49,2015-16,4853160,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,44509,35,35,3,0,0,0,23,No Activity,37,10,4,0,0
236,Alabama,Local Activity,50,2015-16,4853160,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,44509,36,64,0,0,0,0,29,Local Activity,34,12,3,2,0
237,Alabama,Sporadic,51,2015-16,4853160,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,44509,29,80,1,0,0,0,37,Local Activity,28,14,4,5,0
238,Alabama,No Activity,52,2015-16,4853160,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,44509,37,131,1,0,0,0,40,Sporadic,29,12,4,5,1
239,Alabama,No Activity,1,2015-16,4853160,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,44509,47,188,2,0,0,0,49,No Activity,27,13,3,6,2
240,Alabama,No Activity,2,2015-16,4853160,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,44509,67,223,4,0,0,0,102,No Activity,28,11,3,9,0
241,Alabama,Regional,3,2015-16,4853160,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,44509,81,320,13,0,0,0,116,No Activity,24,12,2,10,3
242,Alabama,Local Activity,4,2015-16,4853160,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,44509,139,458,14,0,0,0,170,Regional,21,12,0,14,4
243,Alabama,Local Activity,5,2015-16,4853160,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,44509,147,614,10,0,0,0,226,Local Activity,12,17,1,18,3
244,Alabama,Local Activity,6,2015-16,4853160,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,44509,183,773,16,0,0,0,288,Local Activity,10,16,1,17,7
245,Alabama,Regional,7,2015-16,4853160,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,44509,208,1180,17,0,0,0,383,Local Activity,3,16,0,20,12
246,Alabama,Regional,8,2015-16,4853160,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,44509,182,1528,27,0,0,0,527,Regional,1,11,0,18,21
247,Alabama,Regional,9,2015-16,4853160,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,44509,255,1740,32,0,0,0,527,Regional,2,2,0,14,33
248,Alabama,Regional,10,2015-16,4853160,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,44509,277,2066,46,0,0,0,630,Regional,0,1,0,13,37
249,Alabama,Regional,11,2015-16,4853160,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,44509,186,1419,23,0,0,0,525,Regional,0,1,0,10,40
250,Alabama,Local Activity,12,2015-16,4853160,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,44509,174,990,17,0,0,0,439,Regional,0,2,0,10,39
251,Alabama,Sporadic,13,2015-16,4853160,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,44509,155,763,33,0,0,0,494,Local Activity,1,3,0,18,29
252,Alabama,Local Activity,14,2015-16,4853160,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,44509,121,484,32,0,0,0,393,Sporadic,3,5,0,18,25
253,Alabama,Local Activity,15,2015-16,4853160,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,44509,103,347,14,0,0,0,360,Local Activity,3,11,0,19,18
254,Alabama,Regional,16,2015-16,4853160,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,44509,118,255,15,0,0,0,373,Local Activity,4,14,0,19,14
255,Alabama,Regional,17,2015-16,4853160,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,44509,88,152,5,0,0,0,274,Regional,8,14,0,16,13
256,Alabama,Regional,18,2015-16,4853160,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,44509,56,68,2,0,0,0,202,Regional,11,18,0,15,7
257,Alabama,Local Activity,19,2015-16,4853160,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,44509,59,41,2,0,0,0,144,Regional,15,21,0,12,3
258,Alabama,Local Activity,20,2015-16,4853160,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,44509,71,30,4,0,0,0,96,Local Activity,22,20,0,7,2
259,Alabama,No Activity,41,2016-17,4864745,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,47221,74,11,0,0,0,0,16,No Activity,36,1,14,0,0
260,Alabama,Local Activity,42,2016-17,4864745,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,47221,106,12,2,0,0,0,18,No Activity,42,1,8,0,0
261,Alabama,Local Activity,43,2016-17,4864745,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,47221,123,13,0,0,0,0,11,Local Activity,42,1,8,0,0
262,Alabama,Sporadic,44,2016-17,4864745,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,47221,109,11,3,0,0,0,19,Local Activity,40,3,8,0,0
263,Alabama,Sporadic,45,2016-17,4864745,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,47221,131,5,1,0,0,0,11,Sporadic,40,6,4,1,0
264,Alabama,Local Activity,46,2016-17,4864745,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,47221,163,9,2,0,0,0,21,Sporadic,41,5,4,1,0
265,Alabama,Local Activity,47,2016-17,4864745,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,47221,148,5,8,0,0,0,16,Local Activity,36,12,3,0,0
266,Alabama,Regional,48,2016-17,4864745,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,47221,257,11,8,0,0,0,38,Local Activity,37,12,1,1,0
267,Alabama,Local Activity,49,2016-17,4864745,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,47221,405,12,1,0,0,0,28,Regional,29,19,1,2,0
268,Alabama,Regional,50,2016-17,4864745,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,47221,641,15,3,0,0,0,60,Local Activity,20,23,1,7,0
269,Alabama,Regional,51,2016-17,4864745,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,47221,867,24,9,0,0,0,77,Regional,10,28,0,13,0
270,Alabama,Regional,52,2016-17,4864745,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,47221,1310,21,23,0,0,0,107,Regional,5,20,0,18,8
271,Alabama,Regional,1,2016-17,4864745,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,47221,1477,36,6,0,0,0,123,Regional,0,11,0,28,12
272,Alabama,Regional,2,2016-17,4864745,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,47221,1681,35,14,0,0,0,141,Regional,0,9,0,21,21
273,Alabama,Regional,3,2016-17,4864745,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,47221,1847,46,9,0,0,0,191,Regional,0,5,0,17,29
274,Alabama,Widespread,4,2016-17,4864745,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,47221,2043,34,17,0,0,0,212,Regional,0,2,0,12,37
275,Alabama,Widespread,5,2016-17,4864745,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,47221,2320,35,17,0,0,0,319,Widespread,0,2,0,9,40
276,Alabama,Widespread,6,2016-17,4864745,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,47221,2615,62,18,0,0,0,395,Widespread,0,2,0,6,43
277,Alabama,Widespread,7,2016-17,4864745,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,47221,2413,53,13,0,0,0,537,Widespread,0,1,0,4,46
278,Alabama,Widespread,8,2016-17,4864745,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,47221,2196,79,9,0,0,0,580,Widespread,1,2,0,4,44
279,Alabama,Widespread,9,2016-17,4864745,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,47221,1359,49,13,0,0,0,577,Widespread,0,3,0,5,43
280,Alabama,Widespread,10,2016-17,4864745,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,47221,1169,44,13,0,0,0,615,Widespread,1,3,0,8,39
281,Alabama,Widespread,11,2016-17,4864745,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,47221,836,24,8,0,0,0,670,Widespread,0,4,0,11,36
282,Alabama,Widespread,12,2016-17,4864745,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,47221,809,31,3,0,0,0,816,Widespread,2,3,0,10,36
283,Alabama,Regional,13,2016-17,4864745,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,47221,641,25,3,0,0,0,917,Widespread,2,6,0,12,31
284,Alabama,Local Activity,14,2016-17,4864745,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,47221,366,15,4,0,0,0,685,Regional,2,6,0,19,24
285,Alabama,Sporadic,15,2016-17,4864745,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,47221,217,5,1,0,0,0,515,Local Activity,2,13,0,18,18
286,Alabama,Sporadic,16,2016-17,4864745,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,47221,138,8,2,0,0,0,367,Sporadic,6,20,0,15,10
287,Alabama,Sporadic,17,2016-17,4864745,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,47221,130,5,2,0,0,0,263,Sporadic,13,20,0,11,7
288,Alabama,Sporadic,18,2016-17,4864745,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,47221,80,5,2,0,0,0,194,Sporadic,19,21,0,8,3
289,Alabama,Sporadic,19,2016-17,4864745,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,47221,95,2,1,0,0,0,182,Sporadic,30,13,0,7,1
290,Alabama,Sporadic,20,2016-17,4864745,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,47221,62,4,1,0,0,0,167,Sporadic,37,8,1,5,0
291,Alabama,No Activity,41,2017-18,4875120,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,51113,126,12,8,0,0,0,18,Sporadic,39,2,10,0,0
292,Alabama,Sporadic,42,2017-18,4875120,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,51113,152,12,0,0,0,0,11,No Activity,38,5,8,0,0
293,Alabama,Sporadic,43,2017-18,4875120,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,51113,151,24,24,0,0,0,30,Sporadic,34,12,4,0,0
294,Alabama,Local Activity,44,2017-18,4875120,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,51113,220,19,15,0,0,0,47,Sporadic,32,12,3,4,0
295,Alabama,No Activity,45,2017-18,4875120,135767,84.5999984741211,82.30000305175781,91.0999984741211,98.5,51113,274,19,1,0,0,0,42,Local Activity,32,13,0,6,0
